date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:02:03	7603/7603	---M--	200	added ('OK')	image/png	etag:%221db3-589d867a67716%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/flipme_icon.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/flipme_icon.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:03	1500/1500	---M--	200	added ('OK')	image/png	etag:%225dc-589d867a67ee6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives_inverse.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives_inverse.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:04	1779/1779	---M--	200	added ('OK')	image/png	etag:%226f3-589d867a67ee6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:04	1946/1946	---M--	200	added ('OK')	image/png	etag:%2279a-589d867a67afe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities_inverse.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities_inverse.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:04	1579/1579	---M--	200	added ('OK')	image/png	etag:%2262b-589d867a67afe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:04	2590/2590	---M--	200	added ('OK')	image/png	etag:%22a1e-589d867a65bbe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments_inverse.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments_inverse.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:05	2301/2301	---M--	200	added ('OK')	image/png	etag:%228fd-589d867a65bbe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:05	114771/114771	---M--	200	added ('OK')	image/png	etag:%221c053-589d867a6f416%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/vcoss_rmit_logo.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/vcoss_rmit_logo.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:05	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2021:02:06%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:05	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2021:02:06%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/prev.svg	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/prev.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:06	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-589d867a62126%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:06	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-589d867a62126%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfontd41d.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:06	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-589d867a628f6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.html	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:06	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-589d867a628f6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.woff	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:06	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-589d867a6250e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.ttf	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:07	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-589d867a6250e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:07	245/245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Mar%202020%2021:02:08%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/img/tear.png	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/img/tear.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:07	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2021:02:08%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/fullscreen.svg	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/fullscreen.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:07	297/297	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2021:02:08%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/hamburger.svg	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/hamburger.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:08	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2021:02:09%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
08:02:08	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2021:02:09%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/prev.svg	C:/xampp/htdocs/wtif-fssi/wwdp-op/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/prev.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
